16, 16
-0.059023,-0.05696,0.10467,0.088844,0.069088,0.2154,-0.01217,-0.09901,0.07514,0.024382,-0.094384,-0.057279,-0.2409,-0.28596,-0.013175,0.26948,0.13755,0.23031,0.20328,-0.18778,-0.19682,0.22785,0.11823,0.01503,0.059119,0.064417,0.034672,0.075358,-0.054595,-0.15375,-0.10451,-0.11664,0.0093731,0.021545,0.072428,-0.11805,-0.27668,0.0091724,0.17034,-0.027577,-0.27867,-0.1076,-0.08073,-0.056061,0.087005,0.26779,0.041812,-0.33394,-0.11715,-0.23852,0.027921,0.29828,0.13177,0.069173,0.12285,-0.09485,-0.11971,0.1189,-0.037826,-0.27253,-0.12852,0.20577,0.28328,-0.013787,0.278,-0.018148,-0.17253,0.10185,0.13819,-0.042014,-0.017847,0.018748,0.1058,0.19053,-0.001758,-0.003833,-0.10493,-0.17528,-0.086009,0.021707,0.45633,0.18055,-0.2306,-0.13033,0.014656,-0.078733,0.06547,0.23874,-0.028889,-0.37617,-0.37397,0.27293,0.27005,-0.10568,-0.19582,-0.12677,0.058311,-0.12513,-0.19761,0.062024,0.099743,0.073518,0.34231,0.20915,-0.010475,-0.2629,-0.386,-0.12874,0.089889,0.057712,0.074755,0.0069004,-0.27406,-0.17271,0.038468,0.24747,-0.085295,-0.22368,0.12601,-0.092177,-0.0858,0.41085,0.33715,-0.1899,-0.30031,-0.021054,0.16718,0.049879,-0.054664,0.17831,0.31716,0.14336,-0.24397,-0.17992,0.11785,-0.16343,-0.39866,0.18507,0.50699,0.10968,-0.011852,0.01263,-0.18246,-0.33638,-0.15862,0.17846,0.35808,0.1106,0.16787,0.29841,0.27856,0.10095,-0.49906,-0.71271,-0.41224,-0.031525,0.39853,0.32125,-0.13995,-0.25975,-0.43186,0.010784,0.34691,0.16674,0.47095,0.23954,-0.33859,-0.0087311,0.18722,-0.16161,-0.52554,-0.42827,-0.083404,0.10501,0.066127,0.24435,-0.091813,0.39817,0.38231,-0.064153,0.35689,0.095991,-1.1384,-0.96392,0.13466,0.66581,0.38379,-0.0053499,-0.41718,-0.56731,0.0074075,0.5164,0.27555,0.30042,-0.27488,-0.36698,0.99447,1.6071,0.16023,-1.2675,-1.5482,-0.7223,0.14102,0.48417,0.17108,-0.32667,-0.035119,0.46343,-0.0035979,-0.53656,-0.7524,-0.13667,1.2152,2.2933,1.8655,0.074591,-1.9846,-2.1695,-0.97729,0.0097716,0.25574,0.14927,0.0635,0.15435,-0.078062,-0.54022,-0.25829,0.067765,-0.71022,-0.97558,0.21154,1.3382,1.0159,0.18131,-0.19215,-0.15612,-0.03542,0.22689,0.072329,-0.24484,0.20283,-0.0091941,0.18333,-0.27942,-2.5897,-3.9674,-2.1806,1.4323,3.329,2.8969,1.5562,0.42367,0.038265,0.28099,0.060348,-0.32322

