16, 16
0.09795,0.3497,-0.031111,1.2322,-0.9515,-0.46194,0.21779,-0.47616,0.34157,-0.25347,0.058099,-0.16238,0.12181,-0.028667,0.10696,0.018354,-0.015126,0.14985,-0.27257,1.3174,-1.0583,-0.31267,0.43849,-0.4704,0.49857,-0.30889,0.12401,-0.14608,0.043115,-0.13534,-0.025708,-0.10247,-0.033667,0.079713,-0.51066,1.407,-1.0792,-0.20511,0.54579,-0.53618,0.54329,-0.33929,0.19771,-0.042758,0.11372,-0.10947,0.013458,-0.032403,0.041439,0.24866,-0.46401,1.5153,-1.1561,-0.19146,0.41458,-0.66971,0.5236,-0.41291,0.24699,-0.13185,0.071818,-0.076606,0.081347,0.0049247,-0.085436,0.21491,-0.46974,1.5408,-1.2745,-0.18049,0.40275,-0.60692,0.63922,-0.38113,0.24697,-0.16636,0.10842,-0.10133,0.0139,-0.038238,-0.13043,0.25289,-0.56697,1.5824,-1.1775,-0.16575,0.30857,-0.51165,0.6735,-0.41404,0.28229,-0.17504,0.20706,-0.051035,0.035545,0.034529,-0.11331,0.29304,-0.55557,1.6013,-1.1475,-0.1658,0.26402,-0.46565,0.51751,-0.53781,0.30279,-0.28092,0.23791,-0.070046,0.009613,0.12484,-0.10306,0.34004,-0.51306,1.4813,-1.2232,-0.057851,0.39679,-0.32513,0.52566,-0.48829,0.3944,-0.29127,0.18059,-0.13437,-0.0053115,0.0008166,-0.063349,0.19328,-0.58134,1.4672,-1.292,-0.078191,0.28881,-0.47469,0.47786,-0.44929,0.43322,-0.25947,0.11984,-0.13111,0.063933,-0.067278,-0.045955,0.068126,-0.45608,1.6264,-1.2249,-0.039614,0.26295,-0.46591,0.48305,-0.45679,0.35768,-0.22844,0.18581,-0.0011717,0.16616,-0.014816,0.0080584,0.037868,-0.35572,1.5161,-1.2991,0.057242,0.21838,-0.42315,0.64893,-0.3873,0.32917,-0.22942,0.16945,-0.11216,0.049383,-0.047908,0.18156,0.1361,-0.28429,1.3626,-1.3692,0.097802,0.14412,-0.51028,0.54469,-0.43771,0.32751,-0.24975,0.14609,-0.24483,-0.024117,-0.018371,0.067152,-0.037678,-0.23784,1.3529,-1.2818,0.20258,0.20018,-0.4223,0.4077,-0.47722,0.2498,-0.25631,0.17783,-0.10755,0.15539,-0.0073408,-0.039742,-0.14828,-0.16686,1.2049,-1.3507,0.10267,0.23387,-0.27415,0.41969,-0.32276,0.36691,-0.16083,0.1503,-0.079823,0.18498,-0.060461,0.078637,0.071616,0.14549,1.1139,-1.3265,0.048134,0.19605,-0.28085,0.35604,-0.31184,0.25272,-0.11095,0.16184,-0.19784,0.094348,-0.10901,0.096222,0.15597,0.22817,0.93772,-1.1811,-0.033771,0.061432,-0.26565,0.25997,-0.37665,0.050835,-0.1436,0.10756,-0.17087,0.044797,-0.044572

