16, 16
-0.062468,0.022056,-0.052193,0.011999,-0.13206,-0.24358,0.087914,0.73898,-0.34876,-2.7818,-3.005,0.007297,3.1579,3.0487,1.0559,-0.25878,-0.098037,-0.11599,-0.11516,-0.039575,0.093105,-0.12719,-0.43028,-0.14864,-0.12683,-0.32527,0.56246,1.7307,1.826,0.36485,-1.197,-1.414,-0.032203,-0.077072,-0.14062,-0.082838,0.16369,0.15589,-0.47096,-0.93846,-0.15382,2.165,3.6272,1.7411,-1.2595,-2.4004,-1.5741,-0.70615,0.025382,0.2309,0.055511,-0.19142,-0.056755,0.34133,0.15897,-0.16043,0.2447,1.4769,1.3913,-1.1145,-2.87,-1.6777,0.45817,1.0487,-0.09999,0.17219,0.31006,-0.0044803,-0.29833,-0.029617,0.36541,0.86305,0.71571,-0.19319,-1.4572,-2.084,-1.2888,0.27021,1.1485,0.94609,-0.16408,-0.061485,-0.0037049,0.10699,-0.016636,-0.19678,-0.063067,0.38933,0.37555,-0.50613,-1.075,-0.36735,0.6551,0.85964,0.020384,-0.32101,0.23396,-0.14453,-0.31617,0.016093,0.37826,0.28664,-0.15313,-0.36837,-0.18362,-0.12688,0.20626,0.30776,0.39321,0.17287,-0.279,-0.23022,0.18709,0.007903,-0.015242,0.044431,0.27873,0.35665,0.096334,-0.25459,-0.19872,-0.013086,-0.027463,-0.29482,-0.52148,-0.36508,0.27661,0.77549,-0.074437,0.057573,0.2322,0.073633,-0.36041,-0.12437,0.13603,0.06466,0.055044,-0.18867,-0.20401,-0.14651,-0.17396,-0.3587,0.023722,0.50826,-0.11713,-0.06225,0.16729,0.17475,-0.30145,-0.35282,0.10124,0.10711,0.10122,-0.023921,0.11742,0.34933,0.54775,0.044887,-0.29027,-0.24458,0.15031,-0.1294,-0.20571,0.19021,0.089588,-0.10312,0.12151,-0.0076895,0.077873,-0.1023,-0.23865,-0.19387,0.17917,0.24056,0.0091312,-0.32016,0.24249,0.058935,-0.2985,-0.040689,0.2809,0.15871,0.11148,-0.1779,-0.052593,0.029404,0.018203,-0.23694,-0.26381,0.15953,0.30883,-0.073475,-0.1568,0.18523,0.062919,-0.15373,-0.054199,0.039698,-0.089764,-0.31278,-0.12919,0.017967,0.36556,0.29166,-0.14039,-0.077029,0.14909,-0.08789,-0.2958,0.11523,0.38192,0.026886,-0.17042,-0.051055,0.066025,0.15318,-0.036049,-0.23883,-0.043629,0.13067,0.088041,-0.11256,0.010305,-0.038619,-0.042434,-0.017615,-0.023167,0.012385,-0.0078817,-0.085432,0.029022,0.13797,0.04168,-0.059196,-0.22917,-0.10663,0.19039,-0.041454,-0.01737,0.043044,0.30136,-0.026238,-0.34284,-0.050149,0.2424,-0.026668,-0.21177,-0.21665,0.043584,0.29554,0.083579,-0.071183,0.11627,-0.16504,-0.15712,0.088266

